nthreads,test,routine,MFLOPS
14,xsl2,symv,6112.30
14,xsl2,tbmv,541.07
14,xsl2,tpmv,7306.16
14,xsl2,trmv,6600.07
14,xsl2,tbsv,433.77
14,xsl2,tpsv,7961.05
14,xsl2,trsv,7214.40
14,xsl2,ger,5402.66
14,xsl2,ger2,5472.51
14,xsl2,spr,6307.13
14,xsl2,syr,5189.38
14,xsl2,spr2,11903.38
14,xsl2,syr2,9733.66
14,xcl3,gemm,533161.95
14,xcl3,hemm,538610.08
14,xcl3,herk,449336.80
14,xcl3,her2k,475334.13
14,xcl3,symm,538261.36
14,xcl3,syr2k,471944.58
14,xcl3,syrk,446598.25
14,xcl3,trmm,458870.68
14,xcl3,trsm,313482.66
14,xzl3,gemm,314157.48
14,xzl3,hemm,319009.47
14,xzl3,herk,269975.51
14,xzl3,her2k,275747.21
14,xzl3,symm,318346.38
14,xzl3,syr2k,281462.33
14,xzl3,syrk,273632.61
14,xzl3,trmm,284978.23
14,xzl3,trsm,222534.56
14,xdl3,gemm,235827.07
14,xdl3,symm,243920.95
14,xdl3,syrk,192784.96
14,xdl3,syr2k,201804.53
14,xdl3,trmm,204251.75
14,xdl3,trsm,139213.07
14,xsl3,gemm,410573.52
14,xsl3,symm,399203.88
14,xsl3,syrk,307447.90
14,xsl3,syr2k,340094.35
14,xsl3,trmm,320116.37
14,xsl3,trsm,154423.36
15,xcl1,nrm2,2860.60
15,xcl1,amax,1610.23
15,xcl1,asum,1795.67
15,xcl1,axpy,6773.00
15,xcl1,copy,1959.07
15,xcl1,swap,3140.80
15,xcl1,dotc,7555.72
15,xcl1,dotu,7562.43
15,xzl1,nrm2,2594.33
15,xzl1,amax,1500.93
15,xzl1,asum,1672.41
15,xzl1,axpy,3272.20
15,xzl1,copy,920.25
15,xzl1,swap,1551.88
15,xzl1,dotc,3491.98
15,xzl1,dotu,3500.56
15,xdl1,nrm2,562.18
15,xdl1,amax,2164.61
15,xdl1,asum,1617.23
15,xdl1,axpy,1704.81
15,xdl1,copy,918.01
15,xdl1,swap,1575.45
15,xdl1,dot,2105.03
15,xdl1,rotm,4059.42
15,xsl1,nrm2,662.03
15,xsl1,amax,4457.76
15,xsl1,asum,1705.25
15,xsl1,axpy,3788.22
15,xsl1,copy,2037.05
15,xsl1,swap,3468.13
15,xsl1,dot,4818.15
15,xsl1,rotm,6448.17
15,xsl1,dsdot,1733.80
15,xsl1,sdsdot,1750.55
15,xcl2,gbmv,2644.00
15,xcl2,gemv,10434.92
15,xcl2,hbmv,3410.38
15,xcl2,hpmv,4636.26
15,xcl2,hemv,15220.92
15,xcl2,tbmv,2402.38
15,xcl2,tpmv,5900.06
15,xcl2,trmv,9642.33
15,xcl2,tbsv,1096.78
15,xcl2,tpsv,12820.66
15,xcl2,trsv,10198.82
15,xcl2,gerc,7450.50
15,xcl2,geru,7458.02
15,xcl2,ger2c,7467.60
15,xcl2,ger2u,7468.21
15,xcl2,hpr,11222.71
15,xcl2,her,7322.61
15,xcl2,hpr2,20317.45
15,xcl2,her2,11480.98
15,xzl2,gbmv,3063.27
15,xzl2,gemv,5823.67
15,xzl2,hbmv,3474.35
15,xzl2,hpmv,4922.48
15,xzl2,hemv,9570.77
15,xzl2,tbmv,2585.75
15,xzl2,tpmv,4902.92
15,xzl2,trmv,5570.48
15,xzl2,tbsv,988.62
15,xzl2,tpsv,6292.40
15,xzl2,trsv,5722.31
15,xdl2,gbmv,920.18
15,xdl2,gemv,3444.06
15,xdl2,sbmv,1421.18
15,xdl2,spmv,3272.03
15,xdl2,symv,4981.67
15,xdl2,tbmv,620.71
15,xdl2,tpmv,3373.02
15,xdl2,trmv,3287.42
15,xdl2,tbsv,381.23
15,xdl2,tpsv,3588.08
15,xdl2,trsv,3501.70
15,xdl2,ger,2823.96
15,xdl2,ger2,2816.27
15,xdl2,spr,3063.77
15,xdl2,syr,2761.15
15,xdl2,spr2,5681.52
15,xdl2,syr2,5186.67
15,xsl2,gbmv,986.52
15,xsl2,gemv,7039.00
15,xsl2,sbmv,1523.42
15,xsl2,spmv,3534.26
15,xsl2,symv,6146.47
15,xsl2,tbmv,541.53
15,xsl2,tpmv,7166.83
15,xsl2,trmv,6583.50
15,xsl2,tbsv,429.66
15,xsl2,tpsv,7770.97
15,xsl2,trsv,7272.31
15,xsl2,ger,5456.61
15,xsl2,ger2,5461.61
15,xsl2,spr,6424.98
15,xsl2,syr,5229.23
15,xsl2,spr2,11835.62
15,xsl2,syr2,9764.76
15,xcl3,gemm,576721.88
15,xcl3,hemm,588247.01
15,xcl3,herk,465682.86
15,xcl3,her2k,487989.48
15,xcl3,symm,589264.28
15,xcl3,syr2k,489832.46
15,xcl3,syrk,468689.30
15,xcl3,trmm,496532.40
15,xcl3,trsm,332489.05
15,xzl3,gemm,342965.83
15,xzl3,hemm,357076.35
15,xzl3,herk,279366.75
15,xzl3,her2k,293754.26
15,xzl3,symm,356076.57
15,xzl3,syr2k,289448.46
15,xzl3,syrk,293426.18
15,xzl3,trmm,298672.36
15,xzl3,trsm,243693.37
15,xdl3,gemm,261261.57
15,xdl3,symm,246992.68
15,xdl3,syrk,195195.06
15,xdl3,syr2k,217195.72
15,xdl3,trmm,212920.32
15,xdl3,trsm,155859.40
15,xsl3,gemm,455828.78
15,xsl3,symm,432745.66
15,xsl3,syrk,319313.00
15,xsl3,syr2k,349041.26
15,xsl3,trmm,341901.86
15,xsl3,trsm,158268.45
16,xcl1,nrm2,2827.81
16,xcl1,amax,1584.97
16,xcl1,asum,1795.70
16,xcl1,axpy,6829.35
16,xcl1,copy,1965.82
16,xcl1,swap,3142.17
16,xcl1,dotc,7595.02
16,xcl1,dotu,7656.48
16,xzl1,nrm2,2645.97
16,xzl1,amax,1508.00
16,xzl1,asum,1693.43
16,xzl1,axpy,3353.77
16,xzl1,copy,937.26
16,xzl1,swap,1556.56
16,xzl1,dotc,3489.88
16,xzl1,dotu,3499.02
16,xdl1,nrm2,550.00
16,xdl1,amax,2201.98
16,xdl1,asum,1614.38
16,xdl1,axpy,1733.77
16,xdl1,copy,939.50
16,xdl1,swap,1598.80
16,xdl1,dot,2156.77
16,xdl1,rotm,4078.00
16,xsl1,nrm2,649.67
16,xsl1,amax,4654.63
16,xsl1,asum,1730.61
16,xsl1,axpy,3902.65
16,xsl1,copy,2094.27
16,xsl1,swap,3541.05
16,xsl1,dot,4978.61
16,xsl1,rotm,6544.88
16,xsl1,dsdot,1781.02
16,xsl1,sdsdot,1752.22
16,xcl2,gbmv,2705.48
16,xcl2,gemv,10446.77
16,xcl2,hbmv,3294.90
16,xcl2,hpmv,4640.90
16,xcl2,hemv,15271.92
16,xcl2,tbmv,2368.48
16,xcl2,tpmv,5891.81
16,xcl2,trmv,9506.43
16,xcl2,tbsv,1107.88
16,xcl2,tpsv,13167.60
16,xcl2,trsv,10224.97
16,xcl2,gerc,7543.30
16,xcl2,geru,7540.95
16,xcl2,ger2c,7564.57
16,xcl2,ger2u,7562.27
16,xcl2,hpr,11332.08
16,xcl2,her,7378.65
16,xcl2,hpr2,20223.52
16,xcl2,her2,11491.80
16,xzl2,gbmv,3137.91
16,xzl2,gemv,5881.87
16,xzl2,hbmv,3491.76
16,xzl2,hpmv,4977.85
16,xzl2,hemv,9590.92
16,xzl2,tbmv,2628.36
16,xzl2,tpmv,4975.00
16,xzl2,trmv,5586.66
16,xzl2,tbsv,995.07
16,xzl2,tpsv,6352.60
16,xzl2,trsv,5818.75
16,xdl2,gbmv,994.52
16,xdl2,gemv,3498.62
16,xdl2,sbmv,1506.00
16,xdl2,spmv,3328.01
16,xdl2,symv,5016.86
16,xdl2,tbmv,630.72
16,xdl2,tpmv,3474.26
16,xdl2,trmv,3340.66
16,xdl2,tbsv,392.85
16,xdl2,tpsv,3685.63
16,xdl2,trsv,3557.02
16,xdl2,ger,2856.50
16,xdl2,ger2,2850.05
16,xdl2,spr,3102.17
16,xdl2,syr,2812.60
16,xdl2,spr2,5797.60
16,xdl2,syr2,5274.62
16,xsl2,gbmv,1012.50
16,xsl2,gemv,7146.97
16,xsl2,sbmv,1553.56
16,xsl2,spmv,3565.77
16,xsl2,symv,6086.35
16,xsl2,tbmv,536.38
16,xsl2,tpmv,7362.20
16,xsl2,trmv,6668.70
16,xsl2,tbsv,435.07
16,xsl2,tpsv,7667.75
16,xsl2,trsv,7460.62
16,xsl2,ger,5520.05
16,xsl2,ger2,5585.63
16,xsl2,spr,6593.66
16,xsl2,syr,5280.55
16,xsl2,spr2,12386.12
16,xsl2,syr2,9936.23
16,xcl3,gemm,727296.05
16,xcl3,hemm,733502.11
16,xcl3,herk,518352.10
16,xcl3,her2k,545755.92
16,xcl3,symm,729463.18
16,xcl3,syr2k,537237.36
16,xcl3,syrk,510294.50
16,xcl3,trmm,568509.92
16,xcl3,trsm,377266.08
16,xzl3,gemm,424393.38
16,xzl3,hemm,428307.65
16,xzl3,herk,305772.32
16,xzl3,her2k,314816.30
16,xzl3,symm,425471.05
16,xzl3,syr2k,314901.97
16,xzl3,syrk,301570.47
16,xzl3,trmm,345740.10
16,xzl3,trsm,282147.07
16,xdl3,gemm,319675.26
16,xdl3,symm,305116.35
16,xdl3,syrk,219900.67
16,xdl3,syr2k,238205.30
16,xdl3,trmm,245966.28
16,xdl3,trsm,160519.78
16,xsl3,gemm,530246.13
16,xsl3,symm,500605.90
16,xsl3,syrk,338465.35
16,xsl3,syr2k,368862.25
16,xsl3,trmm,309072.95
16,xsl3,trsm,173548.27
17,xcl1,nrm2,2865.17
17,xcl1,amax,1589.13
17,xcl1,asum,1772.32
17,xcl1,axpy,6872.86
17,xcl1,copy,1978.22
17,xcl1,swap,3145.85
17,xcl1,dotc,7617.52
17,xcl1,dotu,7724.72
17,xzl1,nrm2,2613.00
17,xzl1,amax,1499.43
17,xzl1,asum,1686.37
17,xzl1,axpy,3297.00
17,xzl1,copy,918.52
17,xzl1,swap,1537.72
17,xzl1,dotc,3467.05
17,xzl1,dotu,3505.67
17,xdl1,nrm2,556.00
17,xdl1,amax,2202.15
17,xdl1,asum,1626.00
17,xdl1,axpy,1701.90
17,xdl1,copy,919.12
17,xdl1,swap,1571.36
17,xdl1,dot,2137.23
17,xdl1,rotm,4100.31
17,xsl1,nrm2,664.20
17,xsl1,amax,4581.03
17,xsl1,asum,1735.05
17,xsl1,axpy,3854.67
17,xsl1,copy,2048.03
17,xsl1,swap,3488.63
17,xsl1,dot,4925.17
17,xsl1,rotm,6554.66
17,xsl1,dsdot,1763.73
17,xsl1,sdsdot,1773.33
17,xcl2,gbmv,2642.18
17,xcl2,gemv,10456.77
17,xcl2,hbmv,3308.82
17,xcl2,hpmv,4614.75
17,xcl2,hemv,15244.58
17,xcl2,tbmv,2287.48
17,xcl2,tpmv,5909.63
17,xcl2,trmv,9619.46
17,xcl2,tbsv,1101.86
17,xcl2,tpsv,12959.06
17,xcl2,trsv,10282.52
17,xcl2,gerc,7583.10
17,xcl2,geru,7583.21
17,xcl2,ger2c,7596.17
17,xcl2,ger2u,7590.65
17,xcl2,hpr,11282.60
17,xcl2,her,7431.88
17,xcl2,hpr2,20283.13
17,xcl2,her2,11472.48
17,xzl2,gbmv,3005.03
17,xzl2,gemv,5756.27
17,xzl2,hbmv,3439.93
17,xzl2,hpmv,4948.33
17,xzl2,hemv,9508.22
17,xzl2,tbmv,2604.60
17,xzl2,tpmv,5021.11
17,xzl2,trmv,5523.16
17,xzl2,tbsv,982.65
17,xzl2,tpsv,6320.26
17,xzl2,trsv,5681.98
17,xdl2,gbmv,995.05
17,xdl2,gemv,3396.28
17,xdl2,sbmv,1491.61
17,xdl2,spmv,3238.00
17,xdl2,symv,5006.16
17,xdl2,tbmv,619.30
17,xdl2,tpmv,3384.28
17,xdl2,trmv,3262.85
17,xdl2,tbsv,375.96
17,xdl2,tpsv,3676.02
17,xdl2,trsv,3470.02
17,xdl2,ger,2816.56
17,xdl2,ger2,2844.37
17,xdl2,spr,3045.06
17,xdl2,syr,2798.18
17,xdl2,spr2,5720.92
17,xdl2,syr2,5222.48
17,xsl2,gbmv,998.73
17,xsl2,gemv,6953.70
17,xsl2,sbmv,1519.50
17,xsl2,spmv,3531.93
17,xsl2,symv,6072.28
17,xsl2,tbmv,532.63
17,xsl2,tpmv,7288.03
17,xsl2,trmv,6510.03
17,xsl2,tbsv,425.43
17,xsl2,tpsv,7902.96
17,xsl2,trsv,7222.66
17,xsl2,ger,5489.01
17,xsl2,ger2,5527.78
17,xsl2,spr,6368.77
17,xsl2,syr,5241.55
17,xsl2,spr2,12002.36
17,xsl2,syr2,9868.48
17,xcl3,gemm,695599.98
17,xcl3,hemm,685746.96
17,xcl3,herk,405339.42
17,xcl3,her2k,435881.72
17,xcl3,symm,685897.72
17,xcl3,syr2k,430685.73
17,xcl3,syrk,404512.60
17,xcl3,trmm,442411.22
17,xcl3,trsm,354026.67
17,xzl3,gemm,428318.46
17,xzl3,hemm,427500.50
17,xzl3,herk,298752.07
17,xzl3,her2k,311064.41
17,xzl3,symm,438566.07
17,xzl3,syr2k,307464.08
17,xzl3,syrk,295345.21
17,xzl3,trmm,293353.46
17,xzl3,trsm,272546.21
17,xdl3,gemm,296232.40
17,xdl3,symm,294843.36
17,xdl3,syrk,201480.07
17,xdl3,syr2k,176619.42
17,xdl3,trmm,193783.68
17,xdl3,trsm,159891.00
17,xsl3,gemm,438420.36
17,xsl3,symm,412642.11
17,xsl3,syrk,245446.71
17,xsl3,syr2k,301280.65
17,xsl3,trmm,259255.07
17,xsl3,trsm,165497.56
18,xcl1,nrm2,2854.38
18,xcl1,amax,1597.52
18,xcl1,asum,1780.48
18,xcl1,axpy,6814.90
18,xcl1,copy,1947.12
18,xcl1,swap,3146.57
18,xcl1,dotc,7547.63
18,xcl1,dotu,7599.17
18,xzl1,nrm2,2612.82
18,xzl1,amax,1520.10
18,xzl1,asum,1689.31
18,xzl1,axpy,3287.26
18,xzl1,copy,916.81
18,xzl1,swap,1528.81
18,xzl1,dotc,3390.01
18,xzl1,dotu,3449.90
18,xdl1,nrm2,558.20
18,xdl1,amax,2204.36
18,xdl1,asum,1628.43
18,xdl1,axpy,1692.97
18,xdl1,copy,921.12
18,xdl1,swap,1574.36
18,xdl1,dot,2094.95
18,xdl1,rotm,4051.22
18,xsl1,nrm2,665.56
18,xsl1,amax,4669.22
18,xsl1,asum,1728.28
18,xsl1,axpy,3840.65
18,xsl1,copy,2055.97
18,xsl1,swap,3494.37
18,xsl1,dot,4828.63
18,xsl1,rotm,6550.23
18,xsl1,dsdot,1769.78
18,xsl1,sdsdot,1768.41
18,xcl2,gbmv,2623.35
18,xcl2,gemv,10460.01
18,xcl2,hbmv,3408.33
18,xcl2,hpmv,4641.88
18,xcl2,hemv,15164.43
18,xcl2,tbmv,2392.85
18,xcl2,tpmv,5912.40
18,xcl2,trmv,9713.70
18,xcl2,tbsv,1111.15
18,xcl2,tpsv,13082.07
18,xcl2,trsv,10254.76
18,xcl2,gerc,7538.72
18,xcl2,geru,7518.38
18,xcl2,ger2c,7534.70
18,xcl2,ger2u,7527.95
18,xcl2,hpr,11332.92
18,xcl2,her,7326.93
18,xcl2,hpr2,20091.11
18,xcl2,her2,11475.36
18,xzl2,gbmv,3134.78
18,xzl2,gemv,5787.52
18,xzl2,hbmv,3457.62
18,xzl2,hpmv,4956.16
18,xzl2,hemv,9606.25
18,xzl2,tbmv,2570.81
18,xzl2,tpmv,4948.92
18,xzl2,trmv,5516.13
18,xzl2,tbsv,1006.77
18,xzl2,tpsv,6290.42
18,xzl2,trsv,5716.07
18,xdl2,gbmv,1007.72
18,xdl2,gemv,3435.18
18,xdl2,sbmv,1484.37
18,xdl2,spmv,3321.90
18,xdl2,symv,5017.36
18,xdl2,tbmv,597.80
18,xdl2,tpmv,3440.63
18,xdl2,trmv,3300.96
18,xdl2,tbsv,386.71
18,xdl2,tpsv,3660.82
18,xdl2,trsv,3477.35
18,xdl2,ger,2821.36
18,xdl2,ger2,2827.38
18,xdl2,spr,3100.22
18,xdl2,syr,2756.46
18,xdl2,spr2,5715.87
18,xdl2,syr2,5226.63
18,xsl2,gbmv,999.85
18,xsl2,gemv,7011.97
18,xsl2,sbmv,1565.05
18,xsl2,spmv,3578.58
18,xsl2,symv,6087.13
18,xsl2,tbmv,540.52
18,xsl2,tpmv,7280.88
18,xsl2,trmv,6563.83
18,xsl2,tbsv,432.71
18,xsl2,tpsv,7849.15
18,xsl2,trsv,7238.92
18,xsl2,ger,5459.22
18,xsl2,ger2,5417.07
18,xsl2,spr,6397.47
18,xsl2,syr,5212.06
18,xsl2,spr2,11877.45
18,xsl2,syr2,9782.51
18,xcl3,gemm,717004.46
18,xcl3,hemm,784402.26
18,xcl3,herk,512547.47
18,xcl3,her2k,555993.73
18,xcl3,symm,783563.86
18,xcl3,syr2k,541487.85
18,xcl3,syrk,518636.62
18,xcl3,trmm,553584.60
18,xcl3,trsm,359924.46
18,xzl3,gemm,455418.33
18,xzl3,hemm,468682.41
18,xzl3,herk,314942.35
18,xzl3,her2k,329729.02
18,xzl3,symm,467621.21
18,xzl3,syr2k,324143.58
18,xzl3,syrk,317474.70
18,xzl3,trmm,368223.37
18,xzl3,trsm,285297.21
18,xdl3,gemm,330908.96
18,xdl3,symm,336997.66
18,xdl3,syrk,184294.25
18,xdl3,syr2k,236380.91
18,xdl3,trmm,235604.53
18,xdl3,trsm,167350.65
18,xsl3,gemm,465434.76
18,xsl3,symm,527955.25
18,xsl3,syrk,338239.53
18,xsl3,syr2k,378474.98
18,xsl3,trmm,374138.71
18,xsl3,trsm,184317.31
19,xcl1,nrm2,2875.01
19,xcl1,amax,1606.72
19,xcl1,asum,1801.85
19,xcl1,axpy,6833.97
19,xcl1,copy,2026.50
19,xcl1,swap,3148.33
19,xcl1,dotc,7592.43
19,xcl1,dotu,7565.01
19,xzl1,nrm2,2614.66
19,xzl1,amax,1512.17
19,xzl1,asum,1694.93
19,xzl1,axpy,3267.68
19,xzl1,copy,912.50
19,xzl1,swap,1532.10
19,xzl1,dotc,3427.55
19,xzl1,dotu,3424.25
19,xdl1,nrm2,560.22
19,xdl1,amax,2177.95
19,xdl1,asum,1632.56
19,xdl1,axpy,1701.68
19,xdl1,copy,917.55
19,xdl1,swap,1565.22
19,xdl1,dot,2088.66
19,xdl1,rotm,4064.66
19,xsl1,nrm2,658.43
19,xsl1,amax,4530.31
19,xsl1,asum,1716.85
19,xsl1,axpy,3884.62
19,xsl1,copy,2027.27
19,xsl1,swap,3480.25
19,xsl1,dot,4812.26
19,xsl1,rotm,6488.78
19,xsl1,dsdot,1764.71
19,xsl1,sdsdot,1768.08
19,xcl2,gbmv,2668.68
19,xcl2,gemv,10453.50
19,xcl2,hbmv,2823.42
19,xcl2,hpmv,4629.47
19,xcl2,hemv,15334.23
19,xcl2,tbmv,2346.90
19,xcl2,tpmv,5845.57
19,xcl2,trmv,9724.93
19,xcl2,tbsv,1085.12
19,xcl2,tpsv,13090.60
19,xcl2,trsv,10290.42
19,xcl2,gerc,7511.86
19,xcl2,geru,7533.80
19,xcl2,ger2c,7488.25
19,xcl2,ger2u,7499.32
19,xcl2,hpr,11305.75
19,xcl2,her,7328.47
19,xcl2,hpr2,20163.85
19,xcl2,her2,11488.85
19,xzl2,gbmv,3029.06
19,xzl2,gemv,5758.87
19,xzl2,hbmv,3496.37
19,xzl2,hpmv,4951.65
19,xzl2,hemv,9565.02
19,xzl2,tbmv,2544.60
19,xzl2,tpmv,4942.96
19,xzl2,trmv,5551.02
19,xzl2,tbsv,1011.02
19,xzl2,tpsv,6284.01
19,xzl2,trsv,5759.48
19,xdl2,gbmv,972.13
19,xdl2,gemv,3424.38
19,xdl2,sbmv,1468.27
19,xdl2,spmv,3298.52
19,xdl2,symv,5017.00
19,xdl2,tbmv,614.47
19,xdl2,tpmv,3427.32
19,xdl2,trmv,3269.25
19,xdl2,tbsv,386.32
19,xdl2,tpsv,3633.27
19,xdl2,trsv,3502.45
19,xdl2,ger,2800.97
19,xdl2,ger2,2832.48
19,xdl2,spr,3056.03
19,xdl2,syr,2753.22
19,xdl2,spr2,5711.20
19,xdl2,syr2,5232.08
19,xsl2,gbmv,962.70
19,xsl2,gemv,6996.95
19,xsl2,sbmv,1471.83
19,xsl2,spmv,3613.97
19,xsl2,symv,6091.71
19,xsl2,tbmv,538.01
19,xsl2,tpmv,7239.03
19,xsl2,trmv,6607.87
19,xsl2,tbsv,436.68
19,xsl2,tpsv,7817.32
19,xsl2,trsv,7209.25
19,xsl2,ger,5414.18
19,xsl2,ger2,5406.55
19,xsl2,spr,6452.16
19,xsl2,syr,5153.16
19,xsl2,spr2,11760.83
19,xsl2,syr2,9749.62
19,xcl3,gemm,727286.76
19,xcl3,hemm,745092.21
19,xcl3,herk,452657.81
19,xcl3,her2k,475097.91
19,xcl3,symm,714557.58
19,xcl3,syr2k,484104.63
19,xcl3,syrk,425067.31
19,xcl3,trmm,400817.35
19,xcl3,trsm,357194.77
19,xzl3,gemm,448617.12
19,xzl3,hemm,480734.18
19,xzl3,herk,337773.26
19,xzl3,her2k,343361.28
19,xzl3,symm,466394.32
19,xzl3,syr2k,350487.07
19,xzl3,syrk,337867.65
19,xzl3,trmm,269162.40
19,xzl3,trsm,268831.47
19,xdl3,gemm,310777.58
19,xdl3,symm,317033.55
19,xdl3,syrk,182003.90
19,xdl3,syr2k,182668.72
19,xdl3,trmm,183279.65
19,xdl3,trsm,157773.23
19,xsl3,gemm,445358.01
19,xsl3,symm,435922.45
19,xsl3,syrk,260089.26
19,xsl3,syr2k,352982.73
19,xsl3,trmm,253230.63
19,xsl3,trsm,163837.51
20,xcl1,nrm2,2878.62
20,xcl1,amax,1591.03
20,xcl1,asum,1776.25
20,xcl1,axpy,6774.38
20,xcl1,copy,1977.17
20,xcl1,swap,3130.26
20,xcl1,dotc,7580.15
20,xcl1,dotu,7580.51
20,xzl1,nrm2,2605.36
20,xzl1,amax,1497.08
20,xzl1,asum,1699.43
20,xzl1,axpy,3280.77
20,xzl1,copy,914.48
20,xzl1,swap,1526.03
20,xzl1,dotc,3423.07
20,xzl1,dotu,3434.08
20,xdl1,nrm2,562.33
20,xdl1,amax,2186.28
20,xdl1,asum,1634.45
20,xdl1,axpy,1689.26
20,xdl1,copy,920.56
20,xdl1,swap,1576.78
20,xdl1,dot,2108.51
20,xdl1,rotm,4066.77
20,xsl1,nrm2,657.30
20,xsl1,amax,4594.77
20,xsl1,asum,1734.97
20,xsl1,axpy,3730.40
20,xsl1,copy,2019.80
20,xsl1,swap,3437.07
20,xsl1,dot,4812.56
20,xsl1,rotm,6529.50
20,xsl1,dsdot,1473.93
20,xsl1,sdsdot,1545.53
20,xcl2,gbmv,2676.72
20,xcl2,gemv,10235.52
20,xcl2,hbmv,3420.36
20,xcl2,hpmv,4639.26
20,xcl2,hemv,15185.27
20,xcl2,tbmv,2419.27
20,xcl2,tpmv,5851.28
20,xcl2,trmv,9828.08
20,xcl2,tbsv,1049.27
20,xcl2,tpsv,13029.11
20,xcl2,trsv,10137.40
20,xcl2,gerc,7498.53
20,xcl2,geru,7498.82
20,xcl2,ger2c,7488.16
20,xcl2,ger2u,7499.23
20,xcl2,hpr,11312.96
20,xcl2,her,7283.96
20,xcl2,hpr2,20134.22
20,xcl2,her2,11462.98
20,xzl2,gbmv,3058.66
20,xzl2,gemv,5770.35
20,xzl2,hbmv,3323.05
20,xzl2,hpmv,4940.51
20,xzl2,hemv,9610.80
20,xzl2,tbmv,2566.47
20,xzl2,tpmv,4920.28
20,xzl2,trmv,5478.47
20,xzl2,tbsv,996.37
20,xzl2,tpsv,6308.65
20,xzl2,trsv,5744.42
20,xdl2,gbmv,923.20
20,xdl2,gemv,3413.06
20,xdl2,sbmv,1454.31
20,xdl2,spmv,3213.48
20,xdl2,symv,5011.88
20,xdl2,tbmv,627.15
20,xdl2,tpmv,3411.73
20,xdl2,trmv,3280.98
20,xdl2,tbsv,387.30
20,xdl2,tpsv,3649.75
20,xdl2,trsv,3466.48
20,xdl2,ger,2793.87
20,xdl2,ger2,2821.10
20,xdl2,spr,3050.57
20,xdl2,syr,2763.13
20,xdl2,spr2,5693.93
20,xdl2,syr2,5247.10
20,xsl2,gbmv,1028.76
20,xsl2,gemv,7033.38
20,xsl2,sbmv,1522.22
20,xsl2,spmv,3586.98
20,xsl2,symv,6158.72
20,xsl2,tbmv,534.33
20,xsl2,tpmv,7297.71
20,xsl2,trmv,6552.52
20,xsl2,tbsv,434.77
20,xsl2,tpsv,7752.93
20,xsl2,trsv,7243.66
20,xsl2,ger,5438.30
20,xsl2,ger2,5430.81
20,xsl2,spr,6476.75
20,xsl2,syr,5196.81
20,xsl2,spr2,12065.06
20,xsl2,syr2,9863.03
20,xcl3,gemm,768925.65
20,xcl3,hemm,805051.11
20,xcl3,herk,426849.40
20,xcl3,her2k,483918.58
20,xcl3,symm,765015.43
20,xcl3,syr2k,520869.03
20,xcl3,syrk,506123.10
20,xcl3,trmm,544654.70
20,xcl3,trsm,391809.52
20,xzl3,gemm,483449.21
20,xzl3,hemm,456100.83
20,xzl3,herk,337395.28
20,xzl3,her2k,339302.40
20,xzl3,symm,488075.91
20,xzl3,syr2k,343889.12
20,xzl3,syrk,334200.45
20,xzl3,trmm,349900.56
20,xzl3,trsm,294719.25
20,xdl3,gemm,348103.51
20,xdl3,symm,343830.71
20,xdl3,syrk,201704.95
20,xdl3,syr2k,223725.82
20,xdl3,trmm,220065.67
20,xdl3,trsm,166882.72
20,xsl3,gemm,507022.87
20,xsl3,symm,457218.86
20,xsl3,syrk,314330.02
20,xsl3,syr2k,356655.43
20,xsl3,trmm,322451.17
20,xsl3,trsm,162537.42
21,xcl1,nrm2,2871.53
21,xcl1,amax,1612.30
21,xcl1,asum,1802.23
21,xcl1,axpy,6781.82
21,xcl1,copy,1954.70
21,xcl1,swap,3143.48
21,xcl1,dotc,7438.47
21,xcl1,dotu,7665.21
21,xzl1,nrm2,2635.12
21,xzl1,amax,1514.10
21,xzl1,asum,1682.52
21,xzl1,axpy,3294.73
21,xzl1,copy,917.18
21,xzl1,swap,1527.76
21,xzl1,dotc,3406.98
21,xzl1,dotu,3424.57
21,xdl1,nrm2,557.92
21,xdl1,amax,2183.51
21,xdl1,asum,1626.01
21,xdl1,axpy,1698.68
21,xdl1,copy,920.66
21,xdl1,swap,1573.17
21,xdl1,dot,2108.11
21,xdl1,rotm,4061.50
21,xsl1,nrm2,664.78
21,xsl1,amax,4487.50
21,xsl1,asum,1729.20
21,xsl1,axpy,3841.26
21,xsl1,copy,2048.90
21,xsl1,swap,3463.30
21,xsl1,dot,4754.55
21,xsl1,rotm,6579.62
21,xsl1,dsdot,1770.53
21,xsl1,sdsdot,1775.43
21,xcl2,gbmv,2520.56
21,xcl2,gemv,10465.46
21,xcl2,hbmv,3433.96
21,xcl2,hpmv,4632.97
21,xcl2,hemv,15279.17
21,xcl2,tbmv,2388.26
21,xcl2,tpmv,5898.25
21,xcl2,trmv,9685.01
21,xcl2,tbsv,1115.83
21,xcl2,tpsv,12913.31
21,xcl2,trsv,10103.46
21,xcl2,gerc,7515.23
21,xcl2,geru,7526.32
21,xcl2,ger2c,7484.80
21,xcl2,ger2u,7478.98
21,xcl2,hpr,11265.92
21,xcl2,her,7309.12
21,xcl2,hpr2,19940.05
21,xcl2,her2,11516.91
21,xzl2,gbmv,3139.05
21,xzl2,gemv,5771.23
21,xzl2,hbmv,3416.55
21,xzl2,hpmv,3823.85
21,xzl2,hemv,9566.25
21,xzl2,tbmv,2481.77
21,xzl2,tpmv,4933.17
21,xzl2,trmv,5483.22
21,xzl2,tbsv,1013.02
21,xzl2,tpsv,6274.62
21,xzl2,trsv,5692.97
21,xdl2,gbmv,992.48
