nthreads,test,routine,MFLOPS
14,xsl2,gemv,21573.81
14,xsl2,sbmv,773.10
14,xsl2,spmv,11956.71
14,xsl2,symv,40190.26
14,xsl2,tbmv,684.91
14,xsl2,tpmv,24460.33
14,xsl2,trmv,18889.16
14,xsl2,tbsv,426.05
14,xsl2,tpsv,8448.61
14,xsl2,trsv,7085.35
14,xsl2,ger,17193.63
14,xsl2,ger2,17198.77
14,xsl2,spr,18276.83
14,xsl2,syr,15322.62
14,xsl2,spr2,30298.98
14,xsl2,syr2,22617.30
14,xcl3,gemm,588054.66
14,xcl3,hemm,575245.28
14,xcl3,herk,430184.56
14,xcl3,her2k,458683.11
14,xcl3,symm,578228.51
14,xcl3,syr2k,475144.32
14,xcl3,syrk,424754.00
14,xcl3,trmm,368004.15
14,xcl3,trsm,293474.15
14,xzl3,gemm,288061.22
14,xzl3,hemm,285596.41
14,xzl3,herk,212657.58
14,xzl3,her2k,244207.82
14,xzl3,symm,287798.77
14,xzl3,syr2k,235214.37
14,xzl3,syrk,201474.58
14,xzl3,trmm,203023.82
14,xzl3,trsm,191905.05
14,xdl3,gemm,231411.37
14,xdl3,symm,217842.32
14,xdl3,syrk,145006.48
14,xdl3,syr2k,169402.36
14,xdl3,trmm,190855.83
14,xdl3,trsm,83434.25
14,xsl3,gemm,439282.16
14,xsl3,symm,360223.57
14,xsl3,syrk,230298.50
14,xsl3,syr2k,303849.33
14,xsl3,trmm,322405.98
14,xsl3,trsm,168631.61
15,xcl1,nrm2,13424.32
15,xcl1,amax,5162.00
15,xcl1,asum,8892.33
15,xcl1,axpy,21923.12
15,xcl1,copy,1961.02
15,xcl1,swap,3072.67
15,xcl1,dotc,8496.20
15,xcl1,dotu,8471.62
15,xzl1,nrm2,6547.71
15,xzl1,amax,2338.38
15,xzl1,asum,3751.55
15,xzl1,axpy,11076.93
15,xzl1,copy,913.16
15,xzl1,swap,1494.68
15,xzl1,dotc,12445.67
15,xzl1,dotu,12384.43
15,xdl1,nrm2,3634.58
15,xdl1,amax,2844.05
15,xdl1,asum,5054.15
15,xdl1,axpy,5511.60
15,xdl1,copy,925.68
15,xdl1,swap,1538.31
15,xdl1,dot,6516.47
15,xdl1,rotm,4074.58
15,xsl1,nrm2,7215.03
15,xsl1,amax,7353.85
15,xsl1,asum,11807.90
15,xsl1,axpy,11462.01
15,xsl1,copy,2070.40
15,xsl1,swap,3397.61
15,xsl1,dot,5270.01
15,xsl1,rotm,6748.78
15,xsl1,dsdot,4912.77
15,xsl1,sdsdot,4873.66
15,xcl2,gbmv,3038.31
15,xcl2,gemv,43056.05
15,xcl2,hbmv,1355.22
15,xcl2,hpmv,67836.45
15,xcl2,hemv,65399.25
15,xcl2,tbmv,1731.63
15,xcl2,tpmv,45213.48
15,xcl2,trmv,40879.86
15,xcl2,tbsv,1073.43
15,xcl2,tpsv,14476.12
15,xcl2,trsv,13039.77
15,xcl2,gerc,34615.55
15,xcl2,geru,34736.63
15,xcl2,ger2c,34966.91
15,xcl2,ger2u,35104.82
15,xcl2,hpr,35276.62
15,xcl2,her,32818.82
15,xcl2,hpr2,60916.21
15,xcl2,her2,57431.62
15,xzl2,gbmv,1911.27
15,xzl2,gemv,22113.75
15,xzl2,hbmv,1630.91
15,xzl2,hpmv,35359.78
15,xzl2,hemv,38419.33
15,xzl2,tbmv,1193.31
15,xzl2,tpmv,22689.23
15,xzl2,trmv,21100.97
15,xzl2,tbsv,1034.75
15,xzl2,tpsv,6682.80
15,xzl2,trsv,6218.23
15,xdl2,gbmv,913.26
15,xdl2,gemv,11019.60
15,xdl2,sbmv,561.35
15,xdl2,spmv,5656.30
15,xdl2,symv,21943.72
15,xdl2,tbmv,458.80
15,xdl2,tpmv,11552.03
15,xdl2,trmv,10373.21
15,xdl2,tbsv,411.70
15,xdl2,tpsv,3881.37
15,xdl2,trsv,3449.17
15,xdl2,ger,8895.22
15,xdl2,ger2,8997.58
15,xdl2,spr,8198.33
15,xdl2,syr,8430.02
15,xdl2,spr2,15258.51
15,xdl2,syr2,14655.18
15,xsl2,gbmv,1302.20
15,xsl2,gemv,21483.78
15,xsl2,sbmv,769.23
15,xsl2,spmv,11826.10
15,xsl2,symv,40176.73
15,xsl2,tbmv,649.86
15,xsl2,tpmv,23833.00
15,xsl2,trmv,19224.57
15,xsl2,tbsv,424.43
15,xsl2,tpsv,8561.37
15,xsl2,trsv,7069.22
15,xsl2,ger,17040.55
15,xsl2,ger2,17359.00
15,xsl2,spr,17978.97
15,xsl2,syr,15621.72
15,xsl2,spr2,30886.12
15,xsl2,syr2,27214.70
15,xcl3,gemm,557561.20
15,xcl3,hemm,524508.31
15,xcl3,herk,422600.08
15,xcl3,her2k,460285.97
15,xcl3,symm,565049.76
15,xcl3,syr2k,465046.92
15,xcl3,syrk,424238.95
15,xcl3,trmm,381349.73
15,xcl3,trsm,275160.66
15,xzl3,gemm,289170.67
15,xzl3,hemm,270894.41
15,xzl3,herk,213343.05
15,xzl3,her2k,250794.06
15,xzl3,symm,288789.78
15,xzl3,syr2k,240087.18
15,xzl3,syrk,204961.10
15,xzl3,trmm,204572.98
15,xzl3,trsm,196068.27
15,xdl3,gemm,247533.43
15,xdl3,symm,210098.76
15,xdl3,syrk,147284.91
15,xdl3,syr2k,169092.72
15,xdl3,trmm,190946.71
15,xdl3,trsm,78613.35
15,xsl3,gemm,448190.27
15,xsl3,symm,350581.82
15,xsl3,syrk,237541.18
15,xsl3,syr2k,299747.31
15,xsl3,trmm,325347.15
15,xsl3,trsm,160596.06
16,xcl1,nrm2,13142.42
16,xcl1,amax,5000.46
16,xcl1,asum,8314.05
16,xcl1,axpy,22101.37
16,xcl1,copy,1981.52
16,xcl1,swap,3090.88
16,xcl1,dotc,8622.35
16,xcl1,dotu,8575.75
16,xzl1,nrm2,6503.13
16,xzl1,amax,2360.47
16,xzl1,asum,3787.20
16,xzl1,axpy,11141.36
16,xzl1,copy,922.98
16,xzl1,swap,1505.81
16,xzl1,dotc,12532.63
16,xzl1,dotu,12553.85
16,xdl1,nrm2,3589.50
16,xdl1,amax,2866.52
16,xdl1,asum,5016.37
16,xdl1,axpy,5552.33
16,xdl1,copy,924.68
16,xdl1,swap,1526.22
16,xdl1,dot,6475.28
16,xdl1,rotm,4028.21
16,xsl1,nrm2,6867.45
16,xsl1,amax,7603.51
16,xsl1,asum,11602.77
16,xsl1,axpy,11495.58
16,xsl1,copy,2106.06
16,xsl1,swap,3341.71
16,xsl1,dot,5098.55
16,xsl1,rotm,6785.23
16,xsl1,dsdot,4751.93
16,xsl1,sdsdot,4710.26
16,xcl2,gbmv,2910.87
16,xcl2,gemv,43468.93
16,xcl2,hbmv,1337.93
16,xcl2,hpmv,67997.51
16,xcl2,hemv,66645.43
16,xcl2,tbmv,1736.58
16,xcl2,tpmv,44805.32
16,xcl2,trmv,39989.68
16,xcl2,tbsv,1064.90
16,xcl2,tpsv,14216.60
16,xcl2,trsv,12882.48
16,xcl2,gerc,34813.43
16,xcl2,geru,34587.80
16,xcl2,ger2c,35156.08
16,xcl2,ger2u,34933.86
16,xcl2,hpr,35038.31
16,xcl2,her,32864.32
16,xcl2,hpr2,60195.51
16,xcl2,her2,57569.85
16,xzl2,gbmv,1930.37
16,xzl2,gemv,21920.55
16,xzl2,hbmv,1642.21
16,xzl2,hpmv,35810.83
16,xzl2,hemv,38382.25
16,xzl2,tbmv,1145.46
16,xzl2,tpmv,22817.62
16,xzl2,trmv,21271.76
16,xzl2,tbsv,1028.75
16,xzl2,tpsv,6634.87
16,xzl2,trsv,6097.01
16,xdl2,gbmv,875.17
16,xdl2,gemv,11060.98
16,xdl2,sbmv,528.48
16,xdl2,spmv,5414.86
16,xdl2,symv,22070.33
16,xdl2,tbmv,439.71
16,xdl2,tpmv,11522.51
16,xdl2,trmv,10406.18
16,xdl2,tbsv,403.63
16,xdl2,tpsv,3807.03
16,xdl2,trsv,3379.55
16,xdl2,ger,8904.47
16,xdl2,ger2,9020.97
16,xdl2,spr,9035.47
16,xdl2,syr,8508.55
16,xdl2,spr2,15171.33
16,xdl2,syr2,14708.33
16,xsl2,gbmv,1307.72
16,xsl2,gemv,21623.61
16,xsl2,sbmv,780.86
16,xsl2,spmv,11956.08
16,xsl2,symv,40068.33
16,xsl2,tbmv,660.96
16,xsl2,tpmv,23558.61
16,xsl2,trmv,19233.15
16,xsl2,tbsv,426.66
16,xsl2,tpsv,8250.48
16,xsl2,trsv,6905.20
16,xsl2,ger,16949.23
16,xsl2,ger2,17383.87
16,xsl2,spr,17715.35
16,xsl2,syr,15329.90
16,xsl2,spr2,30846.52
16,xsl2,syr2,27202.67
16,xcl3,gemm,582061.51
16,xcl3,hemm,562946.16
16,xcl3,herk,426494.33
16,xcl3,her2k,459915.83
16,xcl3,symm,564198.41
16,xcl3,syr2k,456486.51
16,xcl3,syrk,433676.92
16,xcl3,trmm,372816.00
16,xcl3,trsm,290254.46
16,xzl3,gemm,289374.22
16,xzl3,hemm,290419.40
16,xzl3,herk,212038.77
16,xzl3,her2k,248124.55
16,xzl3,symm,289650.66
16,xzl3,syr2k,234548.20
16,xzl3,syrk,204032.78
16,xzl3,trmm,199153.67
16,xzl3,trsm,194101.76
16,xdl3,gemm,251883.88
16,xdl3,symm,208421.83
16,xdl3,syrk,141563.05
16,xdl3,syr2k,165423.67
16,xdl3,trmm,189600.72
16,xdl3,trsm,82073.45
16,xsl3,gemm,450290.97
16,xsl3,symm,363138.78
16,xsl3,syrk,228892.00
16,xsl3,syr2k,291456.48
16,xsl3,trmm,328970.83
16,xsl3,trsm,160744.97
17,xcl1,nrm2,13326.60
17,xcl1,amax,4970.16
17,xcl1,asum,8574.08
17,xcl1,axpy,22377.98
17,xcl1,copy,1933.76
17,xcl1,swap,3026.96
17,xcl1,dotc,8276.38
17,xcl1,dotu,8255.52
17,xzl1,nrm2,6550.88
17,xzl1,amax,2324.90
17,xzl1,asum,3673.10
17,xzl1,axpy,11169.48
17,xzl1,copy,904.05
17,xzl1,swap,1484.20
17,xzl1,dotc,12603.41
17,xzl1,dotu,12646.52
17,xdl1,nrm2,3592.71
17,xdl1,amax,2823.20
17,xdl1,asum,4913.90
17,xdl1,axpy,4636.53
17,xdl1,copy,908.86
17,xdl1,swap,1515.42
17,xdl1,dot,6409.76
17,xdl1,rotm,3985.31
17,xsl1,nrm2,6973.32
17,xsl1,amax,7309.46
17,xsl1,asum,11177.02
17,xsl1,axpy,11778.31
17,xsl1,copy,2113.43
17,xsl1,swap,3347.78
17,xsl1,dot,5082.17
17,xsl1,rotm,6741.18
17,xsl1,dsdot,4784.18
17,xsl1,sdsdot,4719.70
17,xcl2,gbmv,2900.71
17,xcl2,gemv,43693.38
17,xcl2,hbmv,1350.87
17,xcl2,hpmv,66521.73
17,xcl2,hemv,67005.30
17,xcl2,tbmv,1807.56
17,xcl2,tpmv,45345.01
17,xcl2,trmv,40390.58
17,xcl2,tbsv,1072.46
17,xcl2,tpsv,14050.37
17,xcl2,trsv,12853.78
17,xcl2,gerc,35016.68
17,xcl2,geru,34647.80
17,xcl2,ger2c,35101.37
17,xcl2,ger2u,35071.02
17,xcl2,hpr,35046.57
17,xcl2,her,33048.06
17,xcl2,hpr2,60979.96
17,xcl2,her2,56745.85
17,xzl2,gbmv,1797.63
17,xzl2,gemv,22017.95
17,xzl2,hbmv,1663.63
17,xzl2,hpmv,35844.28
17,xzl2,hemv,38262.42
17,xzl2,tbmv,1180.32
17,xzl2,tpmv,22889.93
17,xzl2,trmv,21021.48
17,xzl2,tbsv,1038.77
17,xzl2,tpsv,6657.77
17,xzl2,trsv,6120.91
17,xdl2,gbmv,861.36
17,xdl2,gemv,11144.81
17,xdl2,sbmv,566.92
17,xdl2,spmv,5612.03
17,xdl2,symv,22019.66
17,xdl2,tbmv,454.62
17,xdl2,tpmv,11595.70
17,xdl2,trmv,10619.80
17,xdl2,tbsv,410.52
17,xdl2,tpsv,3810.58
17,xdl2,trsv,3377.78
17,xdl2,ger,8908.72
17,xdl2,ger2,9032.00
17,xdl2,spr,8966.87
17,xdl2,syr,8405.21
17,xdl2,spr2,15500.08
17,xdl2,syr2,15021.45
17,xsl2,gbmv,1130.93
17,xsl2,gemv,21768.46
17,xsl2,sbmv,776.03
17,xsl2,spmv,11666.62
17,xsl2,symv,40537.62
17,xsl2,tbmv,698.38
17,xsl2,tpmv,24701.78
17,xsl2,trmv,19166.27
17,xsl2,tbsv,426.52
17,xsl2,tpsv,8444.20
17,xsl2,trsv,7020.87
17,xsl2,ger,16932.01
17,xsl2,ger2,17429.43
17,xsl2,spr,17972.17
17,xsl2,syr,15392.13
17,xsl2,spr2,30737.80
17,xsl2,syr2,26824.20
17,xcl3,gemm,571198.71
17,xcl3,hemm,560076.28
17,xcl3,herk,425665.97
17,xcl3,her2k,462004.00
17,xcl3,symm,568185.50
17,xcl3,syr2k,462139.72
17,xcl3,syrk,436065.50
17,xcl3,trmm,373452.81
17,xcl3,trsm,296943.33
17,xzl3,gemm,284009.57
17,xzl3,hemm,291699.32
17,xzl3,herk,216761.66
17,xzl3,her2k,248384.53
17,xzl3,symm,290466.20
17,xzl3,syr2k,239298.97
17,xzl3,syrk,210760.56
17,xzl3,trmm,207554.97
17,xzl3,trsm,191212.62
17,xdl3,gemm,251291.48
17,xdl3,symm,220768.32
17,xdl3,syrk,134162.80
17,xdl3,syr2k,167573.80
17,xdl3,trmm,193352.82
17,xdl3,trsm,82881.32
17,xsl3,gemm,451346.41
17,xsl3,symm,329290.23
17,xsl3,syrk,245990.58
17,xsl3,syr2k,310033.82
17,xsl3,trmm,326078.08
17,xsl3,trsm,156776.97
18,xcl1,nrm2,13395.36
18,xcl1,amax,5238.16
18,xcl1,asum,8881.40
18,xcl1,axpy,21969.20
18,xcl1,copy,1956.83
18,xcl1,swap,3087.55
18,xcl1,dotc,8578.43
18,xcl1,dotu,8507.60
18,xzl1,nrm2,6563.77
18,xzl1,amax,2337.42
18,xzl1,asum,3739.40
18,xzl1,axpy,11090.41
18,xzl1,copy,912.48
18,xzl1,swap,1506.91
18,xzl1,dotc,12465.28
18,xzl1,dotu,12525.00
18,xdl1,nrm2,3619.68
18,xdl1,amax,2759.28
18,xdl1,asum,5038.40
18,xdl1,axpy,5536.68
18,xdl1,copy,922.28
18,xdl1,swap,1539.10
18,xdl1,dot,6383.63
18,xdl1,rotm,4059.66
18,xsl1,nrm2,7079.90
18,xsl1,amax,7348.83
18,xsl1,asum,11908.61
18,xsl1,axpy,11484.56
18,xsl1,copy,2074.38
18,xsl1,swap,3335.90
18,xsl1,dot,5233.10
18,xsl1,rotm,6734.06
18,xsl1,dsdot,4846.62
18,xsl1,sdsdot,4880.88
18,xcl2,gbmv,2996.20
18,xcl2,gemv,43063.43
18,xcl2,hbmv,1354.08
18,xcl2,hpmv,67873.93
18,xcl2,hemv,67266.48
18,xcl2,tbmv,1830.05
18,xcl2,tpmv,45027.45
18,xcl2,trmv,39712.07
18,xcl2,tbsv,1066.91
18,xcl2,tpsv,14274.31
18,xcl2,trsv,13125.21
18,xcl2,gerc,34555.76
18,xcl2,geru,34635.31
18,xcl2,ger2c,35121.23
18,xcl2,ger2u,35226.66
18,xcl2,hpr,34850.37
18,xcl2,her,32779.33
18,xcl2,hpr2,60056.48
18,xcl2,her2,57244.06
18,xzl2,gbmv,1903.88
18,xzl2,gemv,21983.58
18,xzl2,hbmv,1675.71
18,xzl2,hpmv,35732.38
18,xzl2,hemv,38228.90
18,xzl2,tbmv,1180.83
18,xzl2,tpmv,22726.23
18,xzl2,trmv,21015.62
18,xzl2,tbsv,1034.01
18,xzl2,tpsv,6715.08
18,xzl2,trsv,6240.65
18,xdl2,gbmv,872.21
18,xdl2,gemv,11153.56
18,xdl2,sbmv,565.06
18,xdl2,spmv,5721.33
18,xdl2,symv,21844.80
18,xdl2,tbmv,433.00
18,xdl2,tpmv,11577.35
18,xdl2,trmv,10344.56
18,xdl2,tbsv,412.66
18,xdl2,tpsv,3829.31
18,xdl2,trsv,3506.37
18,xdl2,ger,8906.98
18,xdl2,ger2,9002.36
18,xdl2,spr,8926.80
18,xdl2,syr,8459.72
18,xdl2,spr2,15594.96
18,xdl2,syr2,14796.42
18,xsl2,gbmv,1138.63
18,xsl2,gemv,21706.13
18,xsl2,sbmv,780.08
18,xsl2,spmv,12025.61
18,xsl2,symv,40234.66
18,xsl2,tbmv,634.70
18,xsl2,tpmv,23912.17
18,xsl2,trmv,19012.43
18,xsl2,tbsv,422.52
18,xsl2,tpsv,8437.47
18,xsl2,trsv,6936.71
18,xsl2,ger,17090.00
18,xsl2,ger2,17369.07
18,xsl2,spr,18038.03
18,xsl2,syr,15670.20
18,xsl2,spr2,30837.72
18,xsl2,syr2,27241.67
18,xcl3,gemm,579496.47
18,xcl3,hemm,563357.12
18,xcl3,herk,424114.58
18,xcl3,her2k,463838.92
18,xcl3,symm,566613.81
18,xcl3,syr2k,465021.78
18,xcl3,syrk,438010.31
18,xcl3,trmm,373775.71
18,xcl3,trsm,292487.90
18,xzl3,gemm,284382.16
18,xzl3,hemm,289158.08
18,xzl3,herk,211581.31
18,xzl3,her2k,248857.70
18,xzl3,symm,283725.66
18,xzl3,syr2k,239371.85
18,xzl3,syrk,207691.36
18,xzl3,trmm,202017.36
18,xzl3,trsm,192925.22
18,xdl3,gemm,249841.40
18,xdl3,symm,207388.58
18,xdl3,syrk,144811.63
18,xdl3,syr2k,167521.16
18,xdl3,trmm,196173.35
18,xdl3,trsm,84226.51
18,xsl3,gemm,439333.92
18,xsl3,symm,353741.62
18,xsl3,syrk,236707.63
18,xsl3,syr2k,293342.42
18,xsl3,trmm,310831.13
18,xsl3,trsm,162213.95
19,xcl1,nrm2,13449.78
19,xcl1,amax,5158.68
19,xcl1,asum,8751.57
19,xcl1,axpy,22005.80
19,xcl1,copy,1967.06
19,xcl1,swap,3069.27
19,xcl1,dotc,8421.06
19,xcl1,dotu,8567.12
19,xzl1,nrm2,6454.96
19,xzl1,amax,2344.40
19,xzl1,asum,3708.90
19,xzl1,axpy,11071.62
19,xzl1,copy,915.85
19,xzl1,swap,1501.78
19,xzl1,dotc,12416.06
19,xzl1,dotu,12499.22
19,xdl1,nrm2,3607.28
19,xdl1,amax,2836.18
19,xdl1,asum,5068.05
19,xdl1,axpy,5508.46
19,xdl1,copy,919.03
19,xdl1,swap,1534.18
19,xdl1,dot,6428.48
19,xdl1,rotm,4016.02
19,xsl1,nrm2,6765.61
19,xsl1,amax,7388.08
19,xsl1,asum,11818.01
19,xsl1,axpy,11525.75
19,xsl1,copy,2079.65
19,xsl1,swap,3409.11
19,xsl1,dot,5246.62
19,xsl1,rotm,6806.02
19,xsl1,dsdot,4886.90
19,xsl1,sdsdot,4827.98
19,xcl2,gbmv,3051.65
19,xcl2,gemv,43206.26
19,xcl2,hbmv,1355.68
19,xcl2,hpmv,67561.06
19,xcl2,hemv,67130.70
19,xcl2,tbmv,1823.87
19,xcl2,tpmv,44530.92
19,xcl2,trmv,39566.05
19,xcl2,tbsv,1065.46
19,xcl2,tpsv,14371.65
19,xcl2,trsv,13071.16
19,xcl2,gerc,34964.00
19,xcl2,geru,34522.51
19,xcl2,ger2c,35156.90
19,xcl2,ger2u,35091.77
19,xcl2,hpr,34456.35
19,xcl2,her,32624.63
19,xcl2,hpr2,59627.80
19,xcl2,her2,56996.73
19,xzl2,gbmv,1924.08
19,xzl2,gemv,21997.48
19,xzl2,hbmv,1668.62
19,xzl2,hpmv,35561.91
19,xzl2,hemv,38322.80
19,xzl2,tbmv,1161.16
19,xzl2,tpmv,22776.96
19,xzl2,trmv,21007.91
19,xzl2,tbsv,1042.95
19,xzl2,tpsv,6693.82
19,xzl2,trsv,6205.50
19,xdl2,gbmv,852.65
19,xdl2,gemv,11065.66
19,xdl2,sbmv,550.56
19,xdl2,spmv,5775.57
19,xdl2,symv,21959.35
19,xdl2,tbmv,431.63
19,xdl2,tpmv,11490.72
19,xdl2,trmv,10421.42
19,xdl2,tbsv,409.90
19,xdl2,tpsv,3855.91
19,xdl2,trsv,3434.81
19,xdl2,ger,8923.78
19,xdl2,ger2,8996.08
19,xdl2,spr,8965.80
19,xdl2,syr,8498.22
19,xdl2,spr2,15422.41
19,xdl2,syr2,14644.66
19,xsl2,gbmv,1213.87
19,xsl2,gemv,21370.93
19,xsl2,sbmv,752.33
19,xsl2,spmv,12111.43
19,xsl2,symv,40001.42
19,xsl2,tbmv,680.76
19,xsl2,tpmv,24732.30
19,xsl2,trmv,19245.80
19,xsl2,tbsv,392.52
19,xsl2,tpsv,8358.18
19,xsl2,trsv,6806.13
19,xsl2,ger,17121.83
19,xsl2,ger2,17370.71
19,xsl2,spr,18042.88
19,xsl2,syr,15388.25
19,xsl2,spr2,31038.80
19,xsl2,syr2,26912.40
19,xcl3,gemm,582703.36
19,xcl3,hemm,568122.70
19,xcl3,herk,425700.97
19,xcl3,her2k,468612.77
19,xcl3,symm,572608.35
19,xcl3,syr2k,463362.61
19,xcl3,syrk,446040.31
19,xcl3,trmm,377771.13
19,xcl3,trsm,285726.77
19,xzl3,gemm,283480.70
19,xzl3,hemm,290755.33
19,xzl3,herk,213284.28
19,xzl3,her2k,249183.36
19,xzl3,symm,276793.27
19,xzl3,syr2k,241713.52
19,xzl3,syrk,210018.38
19,xzl3,trmm,203525.43
19,xzl3,trsm,186109.97
19,xdl3,gemm,250578.55
19,xdl3,symm,212284.91
19,xdl3,syrk,135118.07
19,xdl3,syr2k,168269.51
19,xdl3,trmm,193146.57
19,xdl3,trsm,84439.90
19,xsl3,gemm,446429.73
19,xsl3,symm,356835.70
19,xsl3,syrk,242953.55
19,xsl3,syr2k,300436.13
19,xsl3,trmm,306926.20
19,xsl3,trsm,156362.00
20,xcl1,nrm2,13511.38
20,xcl1,amax,5123.41
20,xcl1,asum,8806.80
20,xcl1,axpy,22194.67
20,xcl1,copy,1964.37
20,xcl1,swap,3094.06
20,xcl1,dotc,8479.06
20,xcl1,dotu,8444.32
20,xzl1,nrm2,6594.20
20,xzl1,amax,2351.02
20,xzl1,asum,3737.72
20,xzl1,axpy,11037.32
20,xzl1,copy,919.82
20,xzl1,swap,1496.87
20,xzl1,dotc,12616.00
20,xzl1,dotu,12409.87
20,xdl1,nrm2,3638.26
20,xdl1,amax,2829.33
20,xdl1,asum,5004.77
20,xdl1,axpy,5642.77
20,xdl1,copy,919.72
20,xdl1,swap,1535.51
20,xdl1,dot,6437.18
20,xdl1,rotm,4047.17
20,xsl1,nrm2,7237.52
20,xsl1,amax,7705.42
20,xsl1,asum,11714.06
20,xsl1,axpy,11686.32
20,xsl1,copy,2069.12
20,xsl1,swap,3414.12
20,xsl1,dot,5281.27
20,xsl1,rotm,6830.26
20,xsl1,dsdot,4797.18
20,xsl1,sdsdot,4807.95
20,xcl2,gbmv,3114.65
20,xcl2,gemv,43637.13
20,xcl2,hbmv,1358.12
20,xcl2,hpmv,68375.03
20,xcl2,hemv,66858.01
20,xcl2,tbmv,1784.23
20,xcl2,tpmv,44760.98
20,xcl2,trmv,39516.00
20,xcl2,tbsv,1077.01
20,xcl2,tpsv,14499.26
20,xcl2,trsv,12776.92
20,xcl2,gerc,34577.82
20,xcl2,geru,34520.58
20,xcl2,ger2c,35084.87
20,xcl2,ger2u,35083.73
20,xcl2,hpr,35215.43
20,xcl2,her,32634.32
20,xcl2,hpr2,60544.73
20,xcl2,her2,56931.33
20,xzl2,gbmv,2053.73
20,xzl2,gemv,21980.13
20,xzl2,hbmv,1698.81
20,xzl2,hpmv,35682.02
20,xzl2,hemv,38658.98
20,xzl2,tbmv,1185.27
20,xzl2,tpmv,22661.52
20,xzl2,trmv,20918.65
20,xzl2,tbsv,1035.07
20,xzl2,tpsv,6704.32
20,xzl2,trsv,6230.37
20,xdl2,gbmv,840.57
20,xdl2,gemv,11052.03
20,xdl2,sbmv,509.06
20,xdl2,spmv,5695.63
20,xdl2,symv,21730.70
20,xdl2,tbmv,454.55
20,xdl2,tpmv,11429.37
20,xdl2,trmv,10368.37
20,xdl2,tbsv,406.73
20,xdl2,tpsv,3852.20
20,xdl2,trsv,3434.81
20,xdl2,ger,8887.33
20,xdl2,ger2,8952.63
20,xdl2,spr,8998.28
20,xdl2,syr,8407.15
20,xdl2,spr2,15243.81
20,xdl2,syr2,14629.90
20,xsl2,gbmv,1290.63
20,xsl2,gemv,22002.21
20,xsl2,sbmv,769.36
20,xsl2,spmv,12012.75
20,xsl2,symv,39847.73
20,xsl2,tbmv,662.27
20,xsl2,tpmv,23895.73
20,xsl2,trmv,19036.30
20,xsl2,tbsv,424.15
20,xsl2,tpsv,8338.65
20,xsl2,trsv,6997.70
20,xsl2,ger,16955.03
20,xsl2,ger2,17366.98
20,xsl2,spr,18175.86
20,xsl2,syr,15767.52
20,xsl2,spr2,30253.86
20,xsl2,syr2,26929.05
20,xcl3,gemm,589186.21
20,xcl3,hemm,568189.13
20,xcl3,herk,442226.21
20,xcl3,her2k,463240.56
20,xcl3,symm,568918.38
20,xcl3,syr2k,463108.78
20,xcl3,syrk,427203.23
20,xcl3,trmm,379060.38
20,xcl3,trsm,287021.35
20,xzl3,gemm,288486.26
20,xzl3,hemm,289879.85
20,xzl3,herk,217471.70
20,xzl3,her2k,246473.87
20,xzl3,symm,292412.22
20,xzl3,syr2k,237856.26
20,xzl3,syrk,205476.83
20,xzl3,trmm,201797.98
20,xzl3,trsm,189981.20
20,xdl3,gemm,245351.02
20,xdl3,symm,213965.13
20,xdl3,syrk,135024.23
20,xdl3,syr2k,167970.63
20,xdl3,trmm,196131.45
20,xdl3,trsm,84846.38
20,xsl3,gemm,444845.28
20,xsl3,symm,362018.98
20,xsl3,syrk,241860.01
20,xsl3,syr2k,294636.23
20,xsl3,trmm,324537.55
20,xsl3,trsm,167683.68
21,xcl1,nrm2,13489.38
21,xcl1,amax,4791.60
21,xcl1,asum,8623.90
21,xcl1,axpy,22200.70
21,xcl1,copy,1955.45
21,xcl1,swap,3071.58
21,xcl1,dotc,8482.47
21,xcl1,dotu,8462.55
21,xzl1,nrm2,6514.12
21,xzl1,amax,2354.56
21,xzl1,asum,3736.88
21,xzl1,axpy,11070.10
21,xzl1,copy,915.87
21,xzl1,swap,1501.50
21,xzl1,dotc,12562.31
21,xzl1,dotu,12516.21
21,xdl1,nrm2,3574.58
21,xdl1,amax,2681.20
21,xdl1,asum,4993.58
21,xdl1,axpy,5576.11
21,xdl1,copy,921.63
21,xdl1,swap,1531.41
21,xdl1,dot,6471.63
21,xdl1,rotm,4018.08
21,xsl1,nrm2,7199.95
21,xsl1,amax,7512.37
21,xsl1,asum,11852.26
21,xsl1,axpy,11560.30
21,xsl1,copy,2080.82
21,xsl1,swap,3420.25
21,xsl1,dot,5255.73
21,xsl1,rotm,6764.67
21,xsl1,dsdot,4800.80
21,xsl1,sdsdot,4854.43
21,xcl2,gbmv,3018.72
21,xcl2,gemv,43036.47
21,xcl2,hbmv,1367.72
21,xcl2,hpmv,67848.98
21,xcl2,hemv,66907.36
21,xcl2,tbmv,1812.32
21,xcl2,tpmv,44942.63
21,xcl2,trmv,39180.45
21,xcl2,tbsv,1070.98
21,xcl2,tpsv,14393.81
21,xcl2,trsv,13114.67
21,xcl2,gerc,34611.77
21,xcl2,geru,34681.91
21,xcl2,ger2c,35126.71
21,xcl2,ger2u,35084.21
21,xcl2,hpr,34974.00
21,xcl2,her,32876.16
21,xcl2,hpr2,59454.16
21,xcl2,her2,56983.92
21,xzl2,gbmv,1939.48
21,xzl2,gemv,22139.60
21,xzl2,hbmv,1663.68
21,xzl2,hpmv,35453.72
21,xzl2,hemv,38273.22
21,xzl2,tbmv,1168.50
21,xzl2,tpmv,22740.93
21,xzl2,trmv,21005.96
21,xzl2,tbsv,1026.78
